beta,avg_plaq,plaq_var,avg_sus,sus_var,binder_cum,binder_var
0.44439,0.921587,8.09555e-09,0.000419677,1.16464e-11,-0.285768,0.000858433
0.4444,0.921603,8.08585e-09,0.000419478,1.16086e-11,-0.285492,0.000854833
0.44441,0.921619,8.0762e-09,0.000419279,1.1571e-11,-0.285217,0.000851246
0.44442,0.921634,8.0666e-09,0.00041908,1.15336e-11,-0.284943,0.000847671
0.44443,0.92165,8.05704e-09,0.000418881,1.14964e-11,-0.284669,0.000844109
0.44444,0.921666,8.04753e-09,0.000418682,1.14594e-11,-0.284396,0.000840559
0.44445,0.921681,8.03807e-09,0.000418484,1.14225e-11,-0.284123,0.000837022
0.44446,0.921697,8.02865e-09,0.000418285,1.13859e-11,-0.28385,0.000833497
0.44447,0.921713,8.01929e-09,0.000418087,1.13494e-11,-0.283578,0.000829984
0.44448,0.921729,8.00996e-09,0.00041789,1.13131e-11,-0.283306,0.000826484
0.44449,0.921744,8.00068e-09,0.000417692,1.1277e-11,-0.283035,0.000822996
0.4445,0.92176,7.99145e-09,0.000417495,1.1241e-11,-0.282764,0.00081952
0.44451,0.921775,7.98227e-09,0.000417297,1.12053e-11,-0.282493,0.000816057
0.44452,0.921791,7.97312e-09,0.0004171,1.11697e-11,-0.282223,0.000812606
0.44453,0.921807,7.96403e-09,0.000416904,1.11343e-11,-0.281953,0.000809168
0.44454,0.921822,7.95498e-09,0.000416707,1.1099e-11,-0.281684,0.000805741
0.44455,0.921838,7.94597e-09,0.000416511,1.1064e-11,-0.281415,0.000802327
0.44456,0.921854,7.93701e-09,0.000416315,1.10291e-11,-0.281147,0.000798926
0.44457,0.921869,7.92809e-09,0.000416119,1.09943e-11,-0.280879,0.000795536
0.44458,0.921885,7.91922e-09,0.000415923,1.09598e-11,-0.280612,0.000792159
0.44459,0.9219,7.91039e-09,0.000415727,1.09254e-11,-0.280345,0.000788794
0.4446,0.921916,7.90161e-09,0.000415532,1.08912e-11,-0.280078,0.000785441
0.44461,0.921932,7.89286e-09,0.000415337,1.08572e-11,-0.279812,0.0007821
0.44462,0.921947,7.88417e-09,0.000415142,1.08233e-11,-0.279546,0.000778772
0.44463,0.921963,7.87551e-09,0.000414947,1.07896e-11,-0.279281,0.000775455
0.44464,0.921978,7.8669e-09,0.000414753,1.0756e-11,-0.279016,0.000772151
0.44465,0.921994,7.85833e-09,0.000414558,1.07226e-11,-0.278751,0.000768859
0.44466,0.922009,7.8498e-09,0.000414364,1.06894e-11,-0.278487,0.000765579
0.44467,0.922025,7.84132e-09,0.00041417,1.06563e-11,-0.278223,0.000762311
0.44468,0.92204,7.83288e-09,0.000413977,1.06234e-11,-0.27796,0.000759055
0.44469,0.922056,7.82448e-09,0.000413783,1.05907e-11,-0.277697,0.000755811
0.4447,0.922071,7.81612e-09,0.00041359,1.05581e-11,-0.277435,0.000752579
0.44471,0.922087,7.80781e-09,0.000413397,1.05257e-11,-0.277173,0.000749359
0.44472,0.922102,7.79954e-09,0.000413204,1.04934e-11,-0.276912,0.000746151
0.44473,0.922118,7.7913e-09,0.000413011,1.04613e-11,-0.27665,0.000742954
0.44474,0.922133,7.78311e-09,0.000412819,1.04293e-11,-0.27639,0.00073977
