beta,avg_plaq,plaq_var,avg_sus,sus_var
0.44446,0.893629,2.38757e-06,0.0122803,3.0028e-07
0.44447,0.893688,2.37971e-06,0.0122645,2.99392e-07
0.44448,0.893748,2.37189e-06,0.0122487,2.98507e-07
0.44449,0.893807,2.36408e-06,0.012233,2.97624e-07
0.4445,0.893867,2.3563e-06,0.0122172,2.96743e-07
0.44451,0.893926,2.34855e-06,0.0122015,2.95864e-07
0.44452,0.893985,2.34082e-06,0.0121858,2.94987e-07
0.44453,0.894044,2.33311e-06,0.0121702,2.94113e-07
0.44454,0.894104,2.32543e-06,0.0121545,2.9324e-07
0.44455,0.894163,2.31777e-06,0.0121389,2.9237e-07
0.44456,0.894222,2.31014e-06,0.0121233,2.91502e-07
0.44457,0.89428,2.30253e-06,0.0121077,2.90636e-07
0.44458,0.894339,2.29495e-06,0.0120922,2.89772e-07
0.44459,0.894398,2.28739e-06,0.0120766,2.8891e-07
0.4446,0.894457,2.27985e-06,0.0120611,2.8805e-07
0.44461,0.894515,2.27234e-06,0.0120456,2.87192e-07
0.44462,0.894574,2.26486e-06,0.0120301,2.86337e-07
0.44463,0.894632,2.25739e-06,0.0120147,2.85483e-07
0.44464,0.89469,2.24995e-06,0.0119992,2.84632e-07
0.44465,0.894749,2.24254e-06,0.0119838,2.83782e-07
0.44466,0.894807,2.23514e-06,0.0119684,2.82935e-07
0.44467,0.894865,2.22777e-06,0.0119531,2.8209e-07
0.44468,0.894923,2.22043e-06,0.0119377,2.81247e-07
0.44469,0.894981,2.21311e-06,0.0119224,2.80406e-07
0.4447,0.895039,2.20581e-06,0.0119071,2.79567e-07
0.44471,0.895097,2.19853e-06,0.0118918,2.7873e-07
0.44472,0.895155,2.19128e-06,0.0118765,2.77895e-07
0.44473,0.895212,2.18405e-06,0.0118613,2.77063e-07
0.44474,0.89527,2.17685e-06,0.011846,2.76232e-07
0.44475,0.895327,2.16966e-06,0.0118308,2.75404e-07
0.44476,0.895385,2.1625e-06,0.0118157,2.74577e-07
0.44477,0.895442,2.15537e-06,0.0118005,2.73753e-07
0.44478,0.8955,2.14825e-06,0.0117854,2.7293e-07
0.44479,0.895557,2.14116e-06,0.0117702,2.7211e-07
0.4448,0.895614,2.13409e-06,0.0117551,2.71292e-07
0.44481,0.895671,2.12705e-06,0.01174,2.70476e-07
0.44482,0.895728,2.12002e-06,0.011725,2.69661e-07
0.44483,0.895785,2.11302e-06,0.0117099,2.68849e-07
0.44484,0.895842,2.10605e-06,0.0116949,2.68039e-07
0.44485,0.895899,2.09909e-06,0.0116799,2.67231e-07
0.44486,0.895955,2.09216e-06,0.0116649,2.66425e-07
0.44487,0.896012,2.08525e-06,0.01165,2.65621e-07
0.44488,0.896069,2.07836e-06,0.0116351,2.64819e-07
0.44489,0.896125,2.07149e-06,0.0116201,2.64019e-07
0.4449,0.896182,2.06465e-06,0.0116052,2.63221e-07
0.44491,0.896238,2.05782e-06,0.0115904,2.62426e-07
0.44492,0.896294,2.05102e-06,0.0115755,2.61632e-07
0.44493,0.896351,2.04425e-06,0.0115607,2.6084e-07
0.44494,0.896407,2.03749e-06,0.0115459,2.6005e-07
0.44495,0.896463,2.03075e-06,0.0115311,2.59262e-07
0.44496,0.896519,2.02404e-06,0.0115163,2.58476e-07
0.44497,0.896575,2.01735e-06,0.0115015,2.57692e-07
0.44498,0.896631,2.01068e-06,0.0114868,2.56911e-07
0.44499,0.896686,2.00403e-06,0.0114721,2.56131e-07
0.445,0.893087,9.95728e-07,0.0128467,1.02644e-07
0.44501,0.893149,9.92921e-07,0.0128299,1.0234e-07
0.44502,0.893211,9.90122e-07,0.0128131,1.02037e-07
0.44503,0.893273,9.87332e-07,0.0127963,1.01735e-07
0.44504,0.893336,9.84551e-07,0.0127796,1.01434e-07
0.44505,0.893398,9.81777e-07,0.0127628,1.01133e-07
0.44506,0.89346,9.79013e-07,0.0127461,1.00833e-07
0.44507,0.893522,9.76256e-07,0.0127294,1.00534e-07
0.44508,0.893583,9.73508e-07,0.0127127,1.00236e-07
0.44509,0.893645,9.70768e-07,0.0126961,9.99383e-08
0.4451,0.893707,9.68037e-07,0.0126795,9.96415e-08
0.44511,0.893768,9.65313e-07,0.0126629,9.93454e-08
0.44512,0.89383,9.62598e-07,0.0126463,9.905e-08
0.44513,0.893891,9.59892e-07,0.0126297,9.87553e-08
0.44514,0.893953,9.57193e-07,0.0126132,9.84614e-08
0.44515,0.894014,9.54503e-07,0.0125967,9.81683e-08
0.44516,0.894075,9.5182e-07,0.0125802,9.78758e-08
0.44517,0.894136,9.49146e-07,0.0125637,9.75841e-08
0.44518,0.894197,9.4648e-07,0.0125473,9.72931e-08
0.44519,0.894258,9.43822e-07,0.0125308,9.70029e-08
0.4452,0.894319,9.41172e-07,0.0125144,9.67134e-08
0.44521,0.89438,9.3853e-07,0.012498,9.64246e-08
0.44522,0.89444,9.35897e-07,0.0124817,9.61366e-08
0.44523,0.894501,9.33271e-07,0.0124653,9.58493e-08
0.44524,0.894562,9.30653e-07,0.012449,9.55627e-08
0.44525,0.894622,9.28043e-07,0.0124327,9.52768e-08
0.44526,0.894682,9.25441e-07,0.0124165,9.49916e-08
0.44527,0.894743,9.22847e-07,0.0124002,9.47072e-08
0.44528,0.894803,9.2026e-07,0.012384,9.44235e-08
0.44529,0.894863,9.17682e-07,0.0123678,9.41405e-08
0.4453,0.894923,9.15112e-07,0.0123516,9.38583e-08
0.44531,0.894983,9.12549e-07,0.0123354,9.35767e-08
0.44532,0.895043,9.09994e-07,0.0123193,9.32959e-08
0.44533,0.895103,9.07447e-07,0.0123032,9.30158e-08
0.44534,0.895163,9.04907e-07,0.0122871,9.27364e-08
0.44535,0.895222,9.02376e-07,0.012271,9.24578e-08
0.44536,0.895282,8.99852e-07,0.0122549,9.21798e-08
0.44537,0.895342,8.97335e-07,0.0122389,9.19025e-08
0.44538,0.895401,8.94827e-07,0.0122229,9.1626e-08
0.44539,0.89546,8.92326e-07,0.0122069,9.13502e-08
0.4454,0.89552,8.89832e-07,0.012191,9.10751e-08
0.44541,0.895579,8.87346e-07,0.012175,9.08007e-08
0.44542,0.895638,8.84868e-07,0.0121591,9.05269e-08
0.44543,0.895697,8.82397e-07,0.0121432,9.0254e-08
0.44544,0.895756,8.79934e-07,0.0121273,8.99817e-08
0.44545,0.895815,8.77479e-07,0.0121115,8.97101e-08
0.44546,0.895874,8.75031e-07,0.0120956,8.94392e-08
0.44547,0.895932,8.7259e-07,0.0120798,8.9169e-08
0.44548,0.895991,8.70157e-07,0.012064,8.88995e-08
0.44549,0.89605,8.67731e-07,0.0120483,8.86307e-08
0.4455,0.896108,8.65312e-07,0.0120325,8.83626e-08
0.44551,0.896167,8.62901e-07,0.0120168,8.80952e-08
0.44552,0.896225,8.60498e-07,0.0120011,8.78285e-08
0.44553,0.896283,8.58101e-07,0.0119854,8.75625e-08
0.44554,0.896342,8.55712e-07,0.0119697,8.72972e-08
0.44555,0.8964,8.53331e-07,0.0119541,8.70326e-08
0.44556,0.896458,8.50956e-07,0.0119385,8.67687e-08
0.44557,0.896516,8.48589e-07,0.0119229,8.65055e-08
0.44558,0.896574,8.46229e-07,0.0119073,8.62429e-08
0.44559,0.896631,8.43876e-07,0.0118917,8.59811e-08
0.4456,0.896689,8.41531e-07,0.0118762,8.57199e-08
0.44561,0.896747,8.39192e-07,0.0118607,8.54594e-08
0.44562,0.896804,8.36861e-07,0.0118452,8.51996e-08
0.44563,0.896862,8.34537e-07,0.0118297,8.49405e-08
0.44564,0.896919,8.3222e-07,0.0118143,8.4682e-08
0.44565,0.896977,8.2991e-07,0.0117989,8.44243e-08
0.44566,0.897034,8.27608e-07,0.0117835,8.41672e-08
0.44567,0.897091,8.25312e-07,0.0117681,8.39108e-08
0.44568,0.897149,8.23023e-07,0.0117527,8.36551e-08
0.44569,0.897206,8.20741e-07,0.0117374,8.34e-08
0.4457,0.897263,8.18467e-07,0.0117221,8.31457e-08
0.44571,0.89732,8.16199e-07,0.0117068,8.2892e-08
0.44572,0.897376,8.13938e-07,0.0116915,8.2639e-08
0.44573,0.897433,8.11684e-07,0.0116762,8.23866e-08
0.44574,0.89749,8.09437e-07,0.011661,8.21349e-08
0.44575,0.897547,8.07197e-07,0.0116458,8.18839e-08
0.44576,0.897603,8.04964e-07,0.0116306,8.16336e-08
0.44577,0.89766,8.02738e-07,0.0116154,8.13839e-08
0.44578,0.897716,8.00518e-07,0.0116003,8.11349e-08
0.44579,0.897772,7.98306e-07,0.0115852,8.08865e-08
0.4458,0.897829,7.961e-07,0.0115701,8.06388e-08
0.44581,0.897885,7.93901e-07,0.011555,8.03918e-08
0.44582,0.897941,7.91708e-07,0.0115399,8.01455e-08
0.44583,0.897997,7.89522e-07,0.0115249,7.98997e-08
0.44584,0.898053,7.87344e-07,0.0115098,7.96547e-08
0.44585,0.898109,7.85171e-07,0.0114948,7.94103e-08
0.44586,0.898165,7.83006e-07,0.0114799,7.91666e-08
0.44587,0.89822,7.80847e-07,0.0114649,7.89235e-08
0.44588,0.898276,7.78694e-07,0.01145,7.86811e-08
0.44589,0.898332,7.76549e-07,0.011435,7.84393e-08
0.4459,0.898387,7.7441e-07,0.0114201,7.81982e-08
0.44591,0.898443,7.72277e-07,0.0114053,7.79577e-08
0.44592,0.898498,7.70151e-07,0.0113904,7.77179e-08
0.44593,0.898553,7.68032e-07,0.0113756,7.74787e-08
0.44594,0.898609,7.65919e-07,0.0113608,7.72402e-08
0.44595,0.898664,7.63813e-07,0.011346,7.70023e-08
0.44596,0.898719,7.61713e-07,0.0113312,7.67651e-08
0.44597,0.898774,7.59619e-07,0.0113164,7.65285e-08
0.44598,0.898829,7.57532e-07,0.0113017,7.62925e-08
0.44599,0.898884,7.55452e-07,0.011287,7.60572e-08
0.446,0.898939,7.53378e-07,0.0112723,7.58226e-08
0.44601,0.898993,7.5131e-07,0.0112576,7.55885e-08
0.44602,0.899048,7.49248e-07,0.011243,7.53551e-08
0.44603,0.899103,7.47193e-07,0.0112284,7.51224e-08
0.44604,0.899157,7.45145e-07,0.0112138,7.48902e-08
0.44605,0.899212,7.43102e-07,0.0111992,7.46587e-08
0.44606,0.899266,7.41066e-07,0.0111846,7.44279e-08
0.44607,0.89932,7.39036e-07,0.0111701,7.41976e-08
0.44608,0.899375,7.37013e-07,0.0111555,7.3968e-08
0.44609,0.899429,7.34995e-07,0.011141,7.37391e-08
0.4461,0.899483,7.32984e-07,0.0111266,7.35107e-08
0.44611,0.899537,7.30979e-07,0.0111121,7.3283e-08
0.44612,0.899591,7.2898e-07,0.0110977,7.30559e-08
0.44613,0.899645,7.26988e-07,0.0110832,7.28294e-08
0.44614,0.899699,7.25001e-07,0.0110688,7.26036e-08
0.44615,0.899752,7.23021e-07,0.0110544,7.23784e-08
0.44616,0.899806,7.21047e-07,0.0110401,7.21537e-08
0.44617,0.89986,7.19079e-07,0.0110257,7.19298e-08
0.44618,0.899913,7.17117e-07,0.0110114,7.17064e-08
0.44619,0.899967,7.15161e-07,0.0109971,7.14836e-08
0.4462,0.90002,7.13211e-07,0.0109828,7.12615e-08
0.44621,0.900074,7.11267e-07,0.0109686,7.104e-08
0.44622,0.900127,7.09329e-07,0.0109543,7.0819e-08
0.44623,0.90018,7.07397e-07,0.0109401,7.05987e-08
0.44624,0.900233,7.05471e-07,0.0109259,7.0379e-08
0.44625,0.900286,7.03551e-07,0.0109118,7.016e-08
0.44626,0.900339,7.01637e-07,0.0108976,6.99415e-08
0.44627,0.900392,6.99729e-07,0.0108835,6.97236e-08
0.44628,0.900445,6.97827e-07,0.0108693,6.95063e-08
0.44629,0.900498,6.95931e-07,0.0108552,6.92897e-08
0.4463,0.900551,6.9404e-07,0.0108412,6.90736e-08
0.44631,0.900603,6.92155e-07,0.0108271,6.88582e-08
0.44632,0.900656,6.90277e-07,0.0108131,6.86433e-08
0.44633,0.900708,6.88404e-07,0.0107991,6.8429e-08
0.44634,0.900761,6.86536e-07,0.0107851,6.82154e-08
0.44635,0.900813,6.84675e-07,0.0107711,6.80023e-08
0.44636,0.900865,6.82819e-07,0.0107571,6.77899e-08
0.44637,0.900918,6.80969e-07,0.0107432,6.7578e-08
0.44638,0.90097,6.79125e-07,0.0107293,6.73667e-08
0.44639,0.901022,6.77287e-07,0.0107154,6.7156e-08
0.4464,0.901074,6.75454e-07,0.0107015,6.69459e-08
0.44641,0.901126,6.73627e-07,0.0106876,6.67364e-08
0.44642,0.901178,6.71805e-07,0.0106738,6.65275e-08
0.44643,0.90123,6.69989e-07,0.01066,6.63192e-08
0.44644,0.901282,6.68179e-07,0.0106462,6.61114e-08
0.44645,0.901333,6.66374e-07,0.0106324,6.59042e-08
0.44646,0.901385,6.64575e-07,0.0106186,6.56977e-08
0.44647,0.901436,6.62782e-07,0.0106049,6.54917e-08
0.44648,0.901488,6.60994e-07,0.0105912,6.52862e-08
0.44649,0.901539,6.59212e-07,0.0105775,6.50814e-08
0.4465,0.901591,6.57435e-07,0.0105638,6.48772e-08
0.44651,0.901642,6.55663e-07,0.0105501,6.46735e-08
0.44652,0.901693,6.53898e-07,0.0105365,6.44704e-08
0.44653,0.901744,6.52137e-07,0.0105229,6.42678e-08
0.44654,0.901796,6.50382e-07,0.0105093,6.40659e-08
0.44655,0.901847,6.48633e-07,0.0104957,6.38645e-08
0.44656,0.901898,6.46889e-07,0.0104821,6.36637e-08
0.44657,0.901949,6.4515e-07,0.0104686,6.34634e-08
0.44658,0.901999,6.43417e-07,0.0104551,6.32637e-08
0.44659,0.90205,6.41689e-07,0.0104416,6.30646e-08
0.4466,0.902101,6.39967e-07,0.0104281,6.28661e-08
0.44661,0.902151,6.38249e-07,0.0104146,6.26681e-08
0.44662,0.902202,6.36538e-07,0.0104012,6.24707e-08
0.44663,0.902253,6.34831e-07,0.0103878,6.22739e-08
0.44664,0.902303,6.3313e-07,0.0103744,6.20776e-08
0.44665,0.902353,6.31434e-07,0.010361,6.18818e-08
0.44666,0.902404,6.29743e-07,0.0103476,6.16867e-08
0.44667,0.902454,6.28058e-07,0.0103343,6.1492e-08
0.44668,0.902504,6.26378e-07,0.0103209,6.1298e-08
0.44669,0.902554,6.24703e-07,0.0103076,6.11045e-08
0.4467,0.902604,6.23033e-07,0.0102943,6.09115e-08
0.44671,0.902654,6.21368e-07,0.0102811,6.07191e-08
0.44672,0.902704,6.19709e-07,0.0102678,6.05273e-08
0.44673,0.902754,6.18054e-07,0.0102546,6.0336e-08
0.44674,0.902804,6.16405e-07,0.0102414,6.01453e-08
0.44675,0.902854,6.14761e-07,0.0102282,5.99551e-08
0.44676,0.902903,6.13122e-07,0.010215,5.97654e-08
0.44677,0.902953,6.11489e-07,0.0102018,5.95763e-08
0.44678,0.903003,6.0986e-07,0.0101887,5.93877e-08
0.44679,0.903052,6.08236e-07,0.0101756,5.91997e-08
0.4468,0.903101,6.06617e-07,0.0101625,5.90123e-08
0.44681,0.903151,6.05004e-07,0.0101494,5.88253e-08
0.44682,0.9032,6.03395e-07,0.0101363,5.86389e-08
0.44683,0.903249,6.01792e-07,0.0101233,5.84531e-08
0.44684,0.903299,6.00193e-07,0.0101103,5.82677e-08
0.44685,0.903348,5.98599e-07,0.0100973,5.8083e-08
0.44686,0.903397,5.97011e-07,0.0100843,5.78987e-08
0.44687,0.903446,5.95427e-07,0.0100713,5.7715e-08
0.44688,0.903495,5.93848e-07,0.0100584,5.75318e-08
0.44689,0.903543,5.92274e-07,0.0100455,5.73492e-08
0.4469,0.903592,5.90705e-07,0.0100325,5.7167e-08
0.44691,0.903641,5.89141e-07,0.0100197,5.69854e-08
0.44692,0.90369,5.87582e-07,0.0100068,5.68044e-08
0.44693,0.903738,5.86027e-07,0.00999393,5.66238e-08
0.44694,0.903787,5.84478e-07,0.0099811,5.64438e-08
0.44695,0.903835,5.82933e-07,0.00996828,5.62643e-08
0.44696,0.903884,5.81393e-07,0.00995548,5.60853e-08
0.44697,0.903932,5.79858e-07,0.00994271,5.59069e-08
0.44698,0.90398,5.78327e-07,0.00992995,5.5729e-08
0.44699,0.904029,5.76802e-07,0.00991721,5.55516e-08
0.447,0.905082,1.66408e-06,0.00968771,2.33068e-07
0.44701,0.905129,1.65828e-06,0.00967533,2.32281e-07
0.44702,0.905176,1.6525e-06,0.00966297,2.31497e-07
0.44703,0.905223,1.64674e-06,0.00965063,2.30715e-07
0.44704,0.905269,1.641e-06,0.0096383,2.29935e-07
0.44705,0.905316,1.63528e-06,0.009626,2.29157e-07
0.44706,0.905363,1.62958e-06,0.00961371,2.28382e-07
0.44707,0.90541,1.6239e-06,0.00960145,2.27609e-07
0.44708,0.905456,1.61824e-06,0.00958919,2.26839e-07
0.44709,0.905503,1.6126e-06,0.00957696,2.26071e-07
0.4471,0.905549,1.60698e-06,0.00956475,2.25305e-07
0.44711,0.905596,1.60138e-06,0.00955255,2.24542e-07
0.44712,0.905642,1.5958e-06,0.00954037,2.23781e-07
0.44713,0.905689,1.59024e-06,0.00952821,2.23022e-07
0.44714,0.905735,1.58469e-06,0.00951607,2.22265e-07
0.44715,0.905781,1.57917e-06,0.00950395,2.21511e-07
0.44716,0.905827,1.57366e-06,0.00949184,2.20759e-07
0.44717,0.905873,1.56818e-06,0.00947975,2.2001e-07
0.44718,0.905919,1.56271e-06,0.00946768,2.19262e-07
0.44719,0.905965,1.55727e-06,0.00945563,2.18517e-07
0.4472,0.906011,1.55184e-06,0.0094436,2.17774e-07
0.44721,0.906057,1.54643e-06,0.00943158,2.17034e-07
0.44722,0.906103,1.54104e-06,0.00941958,2.16296e-07
0.44723,0.906149,1.53567e-06,0.0094076,2.1556e-07
0.44724,0.906194,1.53032e-06,0.00939564,2.14826e-07
0.44725,0.90624,1.52498e-06,0.00938369,2.14094e-07
0.44726,0.906286,1.51967e-06,0.00937176,2.13365e-07
0.44727,0.906331,1.51437e-06,0.00935985,2.12638e-07
0.44728,0.906377,1.50909e-06,0.00934796,2.11913e-07
0.44729,0.906422,1.50383e-06,0.00933608,2.11191e-07
0.4473,0.906467,1.49859e-06,0.00932423,2.1047e-07
0.44731,0.906513,1.49337e-06,0.00931239,2.09752e-07
0.44732,0.906558,1.48816e-06,0.00930056,2.09036e-07
0.44733,0.906603,1.48298e-06,0.00928876,2.08323e-07
0.44734,0.906648,1.47781e-06,0.00927697,2.07611e-07
0.44735,0.906693,1.47266e-06,0.0092652,2.06902e-07
0.44736,0.906738,1.46753e-06,0.00925345,2.06195e-07
0.44737,0.906783,1.46241e-06,0.00924172,2.0549e-07
0.44738,0.906828,1.45732e-06,0.00923,2.04787e-07
0.44739,0.906873,1.45224e-06,0.0092183,2.04086e-07
0.4474,0.906918,1.44718e-06,0.00920662,2.03388e-07
0.44741,0.906962,1.44214e-06,0.00919495,2.02691e-07
0.44742,0.907007,1.43711e-06,0.00918331,2.01997e-07
0.44743,0.907052,1.43211e-06,0.00917168,2.01305e-07
0.44744,0.907096,1.42712e-06,0.00916006,2.00615e-07
0.44745,0.907141,1.42214e-06,0.00914847,1.99928e-07
0.44746,0.907185,1.41719e-06,0.00913689,1.99242e-07
0.44747,0.907229,1.41225e-06,0.00912533,1.98559e-07
0.44748,0.907274,1.40733e-06,0.00911379,1.97877e-07
0.44749,0.907318,1.40243e-06,0.00910226,1.97198e-07
0.4475,0.907362,1.39755e-06,0.00909075,1.96521e-07
0.44751,0.907406,1.39268e-06,0.00907926,1.95846e-07
0.44752,0.90745,1.38783e-06,0.00906778,1.95173e-07
0.44753,0.907495,1.38299e-06,0.00905633,1.94502e-07
0.44754,0.907538,1.37818e-06,0.00904489,1.93834e-07
0.44755,0.907582,1.37338e-06,0.00903346,1.93167e-07
0.44756,0.907626,1.3686e-06,0.00902206,1.92502e-07
0.44757,0.90767,1.36383e-06,0.00901067,1.9184e-07
0.44758,0.907714,1.35908e-06,0.0089993,1.9118e-07
0.44759,0.907758,1.35435e-06,0.00898794,1.90521e-07
0.4476,0.907801,1.34963e-06,0.0089766,1.89865e-07
0.44761,0.907845,1.34493e-06,0.00896528,1.89211e-07
0.44762,0.907888,1.34025e-06,0.00895398,1.88559e-07
0.44763,0.907932,1.33559e-06,0.00894269,1.87908e-07
0.44764,0.907975,1.33094e-06,0.00893142,1.8726e-07
0.44765,0.908019,1.3263e-06,0.00892017,1.86614e-07
0.44766,0.908062,1.32169e-06,0.00890893,1.8597e-07
0.44767,0.908105,1.31709e-06,0.00889771,1.85328e-07
0.44768,0.908149,1.3125e-06,0.00888651,1.84688e-07
0.44769,0.908192,1.30794e-06,0.00887532,1.8405e-07
0.4477,0.908235,1.30338e-06,0.00886415,1.83414e-07
0.44771,0.908278,1.29885e-06,0.008853,1.8278e-07
0.44772,0.908321,1.29433e-06,0.00884187,1.82148e-07
0.44773,0.908364,1.28982e-06,0.00883075,1.81518e-07
0.44774,0.908407,1.28534e-06,0.00881964,1.8089e-07
0.44775,0.908449,1.28087e-06,0.00880856,1.80264e-07
0.44776,0.908492,1.27641e-06,0.00879749,1.7964e-07
0.44777,0.908535,1.27197e-06,0.00878644,1.79018e-07
0.44778,0.908578,1.26755e-06,0.0087754,1.78398e-07
0.44779,0.90862,1.26314e-06,0.00876438,1.7778e-07
0.4478,0.908663,1.25874e-06,0.00875338,1.77164e-07
0.44781,0.908705,1.25437e-06,0.0087424,1.7655e-07
0.44782,0.908748,1.25e-06,0.00873143,1.75938e-07
0.44783,0.90879,1.24566e-06,0.00872047,1.75327e-07
0.44784,0.908833,1.24133e-06,0.00870954,1.74719e-07
0.44785,0.908875,1.23701e-06,0.00869862,1.74112e-07
0.44786,0.908917,1.23271e-06,0.00868771,1.73508e-07
0.44787,0.908959,1.22843e-06,0.00867683,1.72905e-07
0.44788,0.909002,1.22416e-06,0.00866596,1.72305e-07
0.44789,0.909044,1.2199e-06,0.0086551,1.71706e-07
0.4479,0.909086,1.21566e-06,0.00864426,1.71109e-07
0.44791,0.909128,1.21144e-06,0.00863344,1.70514e-07
0.44792,0.90917,1.20723e-06,0.00862264,1.69921e-07
0.44793,0.909211,1.20303e-06,0.00861185,1.6933e-07
0.44794,0.909253,1.19885e-06,0.00860108,1.68741e-07
0.44795,0.909295,1.19469e-06,0.00859032,1.68153e-07
0.44796,0.909337,1.19054e-06,0.00857958,1.67568e-07
0.44797,0.909378,1.1864e-06,0.00856886,1.66984e-07
0.44798,0.90942,1.18228e-06,0.00855815,1.66402e-07
0.44799,0.909462,1.17818e-06,0.00854746,1.65822e-07
0.448,0.909503,1.17409e-06,0.00853678,1.65244e-07
0.44801,0.909545,1.17001e-06,0.00852613,1.64668e-07
0.44802,0.909586,1.16595e-06,0.00851548,1.64094e-07
0.44803,0.909627,1.1619e-06,0.00850486,1.63521e-07
0.44804,0.909669,1.15787e-06,0.00849425,1.6295e-07
0.44805,0.90971,1.15385e-06,0.00848365,1.62381e-07
0.44806,0.909751,1.14984e-06,0.00847307,1.61814e-07
0.44807,0.909792,1.14585e-06,0.00846251,1.61249e-07
0.44808,0.909833,1.14188e-06,0.00845196,1.60686e-07
0.44809,0.909874,1.13791e-06,0.00844143,1.60124e-07
0.4481,0.909915,1.13397e-06,0.00843092,1.59564e-07
0.44811,0.909956,1.13003e-06,0.00842042,1.59006e-07
0.44812,0.909997,1.12611e-06,0.00840994,1.5845e-07
0.44813,0.910038,1.12221e-06,0.00839947,1.57896e-07
0.44814,0.910079,1.11832e-06,0.00838902,1.57343e-07
0.44815,0.91012,1.11444e-06,0.00837858,1.56792e-07
0.44816,0.91016,1.11057e-06,0.00836816,1.56243e-07
0.44817,0.910201,1.10672e-06,0.00835776,1.55696e-07
0.44818,0.910242,1.10289e-06,0.00834737,1.55151e-07
0.44819,0.910282,1.09906e-06,0.008337,1.54607e-07
0.4482,0.910323,1.09525e-06,0.00832665,1.54065e-07
0.44821,0.910363,1.09146e-06,0.0083163,1.53525e-07
0.44822,0.910403,1.08768e-06,0.00830598,1.52986e-07
0.44823,0.910444,1.08391e-06,0.00829567,1.5245e-07
0.44824,0.910484,1.08015e-06,0.00828538,1.51915e-07
0.44825,0.910524,1.07641e-06,0.0082751,1.51381e-07
0.44826,0.910565,1.07268e-06,0.00826484,1.5085e-07
0.44827,0.910605,1.06897e-06,0.00825459,1.5032e-07
0.44828,0.910645,1.06527e-06,0.00824436,1.49792e-07
0.44829,0.910685,1.06158e-06,0.00823415,1.49266e-07
0.4483,0.910725,1.05791e-06,0.00822395,1.48741e-07
0.44831,0.910765,1.05424e-06,0.00821376,1.48218e-07
0.44832,0.910805,1.05059e-06,0.00820359,1.47697e-07
0.44833,0.910844,1.04696e-06,0.00819344,1.47177e-07
0.44834,0.910884,1.04334e-06,0.0081833,1.4666e-07
0.44835,0.910924,1.03973e-06,0.00817318,1.46143e-07
0.44836,0.910964,1.03613e-06,0.00816307,1.45629e-07
0.44837,0.911003,1.03255e-06,0.00815298,1.45116e-07
0.44838,0.911043,1.02898e-06,0.0081429,1.44605e-07
0.44839,0.911083,1.02542e-06,0.00813284,1.44096e-07
0.4484,0.911122,1.02187e-06,0.0081228,1.43588e-07
0.44841,0.911161,1.01834e-06,0.00811277,1.43082e-07
0.44842,0.911201,1.01482e-06,0.00810275,1.42577e-07
0.44843,0.91124,1.01131e-06,0.00809275,1.42074e-07
0.44844,0.91128,1.00782e-06,0.00808277,1.41573e-07
0.44845,0.911319,1.00433e-06,0.0080728,1.41074e-07
0.44846,0.911358,1.00087e-06,0.00806285,1.40576e-07
0.44847,0.911397,9.97408e-07,0.00805291,1.4008e-07
0.44848,0.911436,9.93963e-07,0.00804298,1.39585e-07
0.44849,0.911475,9.90531e-07,0.00803308,1.39092e-07
0.4485,0.911514,9.8711e-07,0.00802318,1.38601e-07
0.44851,0.911553,9.83703e-07,0.0080133,1.38111e-07
0.44852,0.911592,9.80307e-07,0.00800344,1.37623e-07
0.44853,0.911631,9.76924e-07,0.00799359,1.37136e-07
0.44854,0.91167,9.73552e-07,0.00798376,1.36651e-07
0.44855,0.911709,9.70193e-07,0.00797394,1.36168e-07
0.44856,0.911747,9.66846e-07,0.00796414,1.35686e-07
0.44857,0.911786,9.63511e-07,0.00795435,1.35206e-07
0.44858,0.911825,9.60188e-07,0.00794458,1.34727e-07
0.44859,0.911863,9.56878e-07,0.00793482,1.3425e-07
0.4486,0.911902,9.53578e-07,0.00792508,1.33775e-07
0.44861,0.91194,9.50291e-07,0.00791535,1.33301e-07
0.44862,0.911979,9.47016e-07,0.00790564,1.32829e-07
0.44863,0.912017,9.43752e-07,0.00789594,1.32358e-07
0.44864,0.912056,9.40501e-07,0.00788626,1.31889e-07
0.44865,0.912094,9.3726e-07,0.00787659,1.31421e-07
0.44866,0.912132,9.34032e-07,0.00786693,1.30955e-07
0.44867,0.91217,9.30815e-07,0.00785729,1.3049e-07
0.44868,0.912209,9.2761e-07,0.00784767,1.30027e-07
0.44869,0.912247,9.24417e-07,0.00783806,1.29566e-07
0.4487,0.912285,9.21234e-07,0.00782847,1.29106e-07
0.44871,0.912323,9.18064e-07,0.00781889,1.28648e-07
0.44872,0.912361,9.14905e-07,0.00780932,1.28191e-07
0.44873,0.912399,9.11757e-07,0.00779977,1.27735e-07
0.44874,0.912437,9.0862e-07,0.00779023,1.27281e-07
0.44875,0.912474,9.05495e-07,0.00778071,1.26829e-07
0.44876,0.912512,9.02381e-07,0.00777121,1.26378e-07
0.44877,0.91255,8.99279e-07,0.00776171,1.25929e-07
0.44878,0.912588,8.96188e-07,0.00775224,1.25481e-07
0.44879,0.912625,8.93107e-07,0.00774277,1.25035e-07
0.4488,0.912663,8.90038e-07,0.00773332,1.2459e-07
0.44881,0.9127,8.8698e-07,0.00772389,1.24146e-07
0.44882,0.912738,8.83933e-07,0.00771447,1.23704e-07
